Lat,Lon
-40.669,142.403
-40.666,142.358
-40.663,142.314
-40.659,142.257
-40.667,142.241
-40.702,142.251
-40.765,142.303
-40.839,142.375
-40.913,142.45
-40.988,142.529
-41.042,142.611
-41.05,142.693
-41.012,142.777
-40.952,142.86
-40.894,142.938
-40.837,143.018
-40.793,143.088
-40.772,143.137
-40.777,143.165
-40.795,143.184
-40.813,143.202
-40.831,143.22
-40.844,143.239
-40.842,143.259
-40.823,143.278
-40.794,143.295
-40.766,143.311
-40.738,143.327
-40.709,143.346
-40.677,143.368
-40.647,143.392
-40.619,143.418
-40.591,143.444
-40.562,143.471
-40.54,143.49
-40.531,143.498
-40.539,143.502
-40.553,143.505
-40.567,143.508
-40.581,143.51
-40.592,143.522
-40.595,143.546
-40.586,143.578
-40.572,143.614
-40.558,143.65
-40.544,143.686
-40.529,143.72
-40.51,143.75
-40.488,143.776
-40.463,143.8
-40.439,143.824
-40.414,143.848
-40.388,143.877
-40.361,143.917
-40.331,143.968
-40.301,144.025
-40.271,144.083
-40.241,144.143
-40.211,144.198
-40.18,144.245
-40.15,144.28
-40.121,144.308
-40.093,144.336
-40.064,144.363
-40.039,144.386
-40.018,144.4
-40.0,144.404
-39.985,144.401
-39.969,144.398
-39.954,144.394
-39.939,144.385
-39.926,144.371
-39.914,144.354
-39.904,144.339
-39.893,144.325
-39.882,144.31
-39.866,144.296
-39.842,144.276
-39.809,144.248
-39.773,144.214
-39.738,144.18
-39.703,144.145
-39.671,144.096
-39.644,144.027
-39.623,143.945
-39.603,143.862
-39.582,143.781
-39.56,143.701
-39.543,143.621
-39.541,143.528
-39.561,143.417
-39.593,143.291
-39.632,143.17
-39.675,143.048
-39.729,142.931
-39.798,142.851
-39.877,142.81
-39.96,142.789
-40.044,142.772
-40.129,142.76
-40.205,142.764
-40.256,142.764
-40.286,142.76
-40.327,142.746
-40.347,142.738
-40.378,142.728
-40.498,142.748
-40.577,142.776
-40.655,142.809
-40.733,142.832
-40.794,142.877
-40.818,142.952
-40.803,143.058
-40.768,143.174
-40.733,143.289
-40.7,143.403
-40.673,143.492
-40.661,143.531
-40.663,143.517
-40.673,143.479
-40.683,143.441
-40.692,143.402
-40.699,143.378
-40.701,143.379
-40.701,143.406
-40.699,143.446
-40.698,143.486
-40.696,143.525
-40.701,143.558
-40.721,143.582
-40.756,143.595
-40.8,143.605
-40.845,143.616
-40.89,143.626
-40.925,143.648
-40.939,143.693
-40.929,143.76
-40.907,143.834
-40.885,143.908
-40.864,143.981
-40.843,144.041
-40.825,144.073
-40.808,144.077
-40.792,144.068
-40.775,144.06
-40.758,144.051
-40.739,144.054
-40.713,144.082
-40.682,144.133
-40.647,144.196
-40.613,144.259
-40.579,144.322
-40.545,144.375
-40.511,144.405
-40.478,144.413
-40.447,144.411
-40.416,144.41
-40.386,144.41
-40.357,144.43
-40.327,144.49
-40.295,144.584
-40.262,144.692
-40.232,144.8
-40.205,144.906
-40.171,144.973
-40.126,144.964
-40.078,144.879
-40.036,144.755
-40.0,144.626
-39.969,144.492
-39.943,144.396
-39.905,144.378
-39.844,144.431
-39.767,144.508
-39.689,144.576
-39.611,144.636
-39.53,144.636
-39.45,144.528
-39.389,144.31
-39.358,144.029
-39.335,143.722
-39.32,143.388
-39.335,143.085
-39.379,142.885
-39.428,142.809
-39.472,142.791
-39.516,142.776
-39.562,142.762
-39.624,142.764
-39.746,142.777
-39.942,142.784
-40.177,142.795
-40.412,142.82
-40.646,142.858
-40.844,142.914
-40.95,142.966
-40.953,143.024
-40.906,143.084
-40.861,143.143
-40.818,143.201
-40.793,143.233
-40.817,143.221
-40.897,143.168
-41.007,143.099
-41.117,143.037
-41.228,142.976
-41.325,142.925
-41.392,142.871
-41.425,142.807
-41.442,142.736
-41.456,142.67
-41.469,142.606
-41.484,142.556
-41.505,142.562
-41.53,142.636
-41.556,142.753
-41.589,142.864
-41.625,142.976
-41.641,143.1
-41.606,143.219
-41.514,143.318
-41.396,143.411
-41.281,143.512
-41.172,143.619
-41.065,143.71
-40.963,143.765
-40.869,143.786
-40.777,143.792
-40.681,143.802
-40.581,143.814
-40.486,143.834
-40.407,143.86
-40.345,143.889
-40.292,143.914
-40.239,143.938
-40.186,143.96
-40.136,143.969
-40.098,143.954
-40.07,143.918
-40.048,143.875
-40.024,143.833
-40.0,143.792
-39.966,143.773
-39.919,143.795
-39.866,143.846
-39.816,143.905
-39.766,143.964
-39.715,144.022
-39.7,144.057
-39.758,144.041
-39.887,143.973
-40.062,143.887
-40.249,143.806
-40.446,143.724
-40.624,143.645
-40.729,143.577
-40.74,143.528
-40.698,143.496
-40.654,143.465
-40.608,143.435
-40.528,143.409
-40.391,143.388
-40.21,143.368
-40.017,143.345
-39.818,143.339
-39.619,143.36
-39.495,143.334
-39.531,143.179
-39.709,142.961
-39.925,142.788
-40.139,142.644
-40.345,142.518
-40.511,142.439
-40.615,142.411
-40.679,142.398
-40.731,142.384
-40.783,142.37
-40.834,142.357
-40.874,142.364
-40.875,142.419
-40.832,142.516
-40.77,142.631
-40.712,142.754
-40.658,142.874
-40.596,142.988
-40.521,143.101
-40.434,143.206
-40.337,143.302
-40.233,143.391
-40.122,143.471
-39.994,143.52
-39.855,143.54
-39.718,143.536
-39.6,143.54
-39.493,143.555
-39.393,143.573
-39.38,143.582
-39.527,143.558
-39.876,143.53
-40.324,143.544
-40.757,143.6
-41.173,143.671
-41.5,143.722
-41.656,143.744
-41.633,143.715
-41.528,143.659
-41.423,143.608
-41.319,143.561
-41.212,143.488
-41.109,143.355
-41.011,143.166
-40.909,142.95
-40.805,142.728
-40.701,142.52
-40.619,142.35
-40.594,142.275
-40.63,142.303
-40.698,142.388
-40.769,142.474
-40.843,142.562
-40.897,142.65
-40.904,142.699
-40.859,142.716
-40.79,142.715
-40.723,142.716
-40.657,142.718
-40.608,142.722
-40.588,142.738
-40.598,142.767
-40.622,142.803
-40.646,142.839
-40.669,142.882
-40.69,142.923
-40.705,142.954
-40.715,142.97
-40.723,142.976
-40.731,142.983
-40.738,142.991
-40.742,142.988
-40.731,142.967
-40.7,142.939
-40.658,142.915
-40.616,142.891
-40.575,142.869
-40.541,142.854
-40.526,142.85
-40.536,142.845
-40.56,142.841
-40.585,142.829
-40.609,142.824
-40.631,142.816
-40.645,142.808
-40.646,142.806
-40.642,142.809
-40.638,142.812
-40.634,142.816
-40.642,142.822
-40.685,142.836
-40.765,142.864
-40.865,142.896
-40.965,142.929
-41.066,142.97
-41.154,143.041
-41.207,143.152
-41.221,143.3
-41.214,143.464
-41.209,143.631
-41.204,143.799
-41.193,143.941
-41.159,144.039
-41.102,144.091
-41.033,144.12
-40.965,144.148
-40.899,144.176
-40.827,144.206
-40.743,144.239
-40.645,144.278
-40.54,144.317
-40.433,144.357
-40.325,144.396
-40.211,144.419
-40.093,144.405
-39.98,144.352
-39.875,144.28
-39.776,144.209
-39.681,144.138
-39.605,144.077
-39.556,144.014
-39.529,143.941
-39.511,143.855
-39.496,143.764
-39.485,143.669
-39.524,143.537
-39.658,143.359
-39.879,143.202
-40.125,143.093
-40.364,143.01
-40.597,142.945
-40.781,142.94
-40.876,142.997
-40.896,143.097
-40.884,143.206
-40.876,143.314
-40.871,143.421
-40.858,143.514
-40.819,143.584
-40.748,143.635
-40.662,143.675
-40.578,143.715
-40.495,143.755
-40.414,143.801
-40.34,143.859
-40.278,143.93
-40.224,144.009
-40.172,144.091
-40.122,144.175
-40.079,144.259
-40.046,144.334
-40.019,144.393
-39.993,144.44
-39.968,144.487
-39.942,144.534
-39.914,144.553
-39.89,144.518
-39.877,144.43
-39.877,144.315
-39.883,144.194
-39.897,144.067
-39.957,143.947
-40.099,143.855
-40.312,143.811
-40.546,143.809
-40.773,143.829
-40.991,143.869
-41.188,143.903
-41.338,143.926
-41.435,143.93
-41.5,143.92
-41.564,143.908
-41.628,143.896
-41.675,143.883
-41.688,143.878
-41.671,143.875
-41.641,143.869
-41.611,143.865
-41.582,143.861
-41.553,143.861
-41.524,143.871
-41.497,143.896
-41.471,143.93
-41.445,143.964
-41.418,143.998
-41.395,144.02
-41.382,144.02
-41.377,143.999
-41.375,143.966
-41.373,143.932
-41.371,143.899
-41.369,143.875
-41.37,143.869
-41.376,143.878
-41.385,143.896
-41.395,143.913
-41.405,143.93
-41.416,143.957
-41.433,144.005
-41.452,144.076
-41.473,144.158
-41.495,144.237
-41.518,144.314
-41.537,144.383
-41.544,144.443
-41.54,144.491
-41.53,144.534
-41.521,144.577
-41.512,144.619
-41.502,144.662
-41.488,144.704
-41.471,144.746
-41.453,144.787
-41.433,144.828
-41.412,144.868
-41.383,144.906
-41.342,144.938
-41.29,144.964
-41.234,144.987
-41.178,145.011
-41.122,145.038
-41.073,145.064
-41.034,145.088
-41.004,145.111
-40.979,145.136
-40.956,145.162
-40.934,145.188
-40.912,145.213
-40.885,145.232
-40.856,145.245
-40.824,145.254
-40.792,145.263
-40.761,145.272
-40.734,145.272
-40.712,145.254
-40.694,145.221
-40.679,145.18
-40.666,145.139
-40.653,145.099
-40.638,145.063
-40.617,145.036
-40.591,145.015
-40.561,144.999
-40.531,144.982
-40.501,144.965
-40.475,144.954
-40.458,144.952
-40.45,144.963
-40.446,144.978
-40.443,144.994
-40.44,145.01
-40.442,145.01
-40.453,144.976
-40.475,144.91
-40.502,144.827
-40.528,144.744
-40.554,144.662
-40.585,144.597
-40.625,144.568
-40.674,144.573
-40.726,144.595
-40.778,144.617
-40.829,144.637
-40.866,144.664
-40.877,144.703
-40.863,144.758
-40.837,144.819
-40.81,144.88
-40.782,144.941
-40.755,144.991
-40.73,145.021
-40.707,145.03
-40.685,145.03
-40.664,145.03
-40.642,145.029
-40.624,145.027
-40.612,145.02
-40.606,145.009
-40.604,144.996
-40.601,144.982
-40.599,144.969
-40.596,144.957
-40.592,144.949
-40.587,144.943
-40.58,144.939
-40.573,144.936
-40.567,144.933
-40.559,144.936
-40.552,144.948
-40.545,144.969
-40.538,144.995
-40.533,145.021
-40.527,145.047
-40.52,145.07
-40.511,145.084
-40.499,145.089
-40.486,145.091
-40.473,145.093
-40.46,145.094
-40.446,145.092
-40.431,145.086
-40.417,145.074
-40.403,145.061
-40.389,145.047
-40.375,145.033
-40.363,145.009
-40.356,144.963
-40.354,144.9
-40.354,144.828
-40.353,144.755
-40.352,144.682
-40.351,144.638
-40.349,144.651
-40.342,144.716
-40.331,144.804
-40.321,144.889
-40.311,144.973
-40.296,145.04
-40.274,145.075
-40.248,145.077
-40.219,145.064
-40.19,145.05
-40.161,145.035
-40.132,145.023
-40.102,145.017
-40.069,145.022
-40.032,145.033
-39.995,145.044
-39.958,145.053
-39.924,145.055
-39.902,145.045
-39.893,145.024
-39.891,144.998
-39.89,144.973
-39.889,144.948
-39.881,144.921
-39.859,144.891
-39.827,144.857
-39.791,144.82
-39.756,144.781
-39.722,144.741
-39.696,144.697
-39.685,144.648
-39.689,144.595
-39.7,144.542
-39.709,144.49
-39.718,144.437
-39.724,144.408
-39.715,144.421
-39.684,144.47
-39.641,144.533
-39.597,144.594
-39.552,144.654
-39.498,144.687
-39.443,144.685
-39.398,144.664
-39.362,144.642
-39.328,144.622
-39.295,144.605
-39.285,144.556
-39.305,144.436
-39.357,144.237
-39.431,143.994
-39.512,143.735
-39.604,143.474
-39.7,143.274
-39.784,143.17
-39.847,143.132
-39.896,143.118
-39.946,143.109
-39.995,143.107
-40.035,143.1
-40.043,143.086
-40.007,143.092
-39.941,143.123
-39.874,143.157
-39.806,143.193
-39.741,143.238
-39.698,143.279
-39.692,143.296
-39.705,143.302
-39.718,143.308
-39.732,143.315
-39.771,143.307
-39.855,143.27
-39.972,143.2
-40.1,143.123
-40.22,143.048
-40.335,142.977
-40.43,142.924
-40.505,142.89
-40.569,142.865
-40.629,142.838
-40.689,142.809
-40.748,142.778
-40.806,142.746
-40.858,142.753
-40.898,142.814
-40.934,142.896
-40.972,142.976
-41.01,143.059
-41.039,143.137
-41.042,143.202
-41.012,143.251
-40.964,143.29
-40.918,143.328
-40.874,143.367
-40.823,143.393
-40.752,143.393
-40.664,143.372
-40.569,143.346
-40.475,143.326
-40.382,143.311
-40.291,143.312
-40.204,143.342
-40.122,143.4
-40.042,143.468
-39.96,143.539
-39.878,143.613
-39.803,143.677
-39.743,143.712
-39.702,143.714
-39.674,143.701
-39.646,143.689
-39.62,143.679
-39.603,143.652
-39.607,143.586
-39.635,143.471
-39.685,143.339
-39.744,143.206
-39.813,143.073
-39.92,142.949
-40.071,142.903
-40.229,142.937
-40.374,143.003
-40.51,143.061
-40.639,143.111
-40.72,143.154
-40.733,143.181
-40.696,143.188
-40.646,143.185
-40.594,143.18
-40.54,143.175
-40.491,143.16
-40.445,143.131
-40.397,143.093
-40.344,143.052
-40.292,143.013
-40.24,142.976
-40.195,142.937
-40.167,142.895
-40.156,142.839
-40.158,142.789
-40.162,142.739
-40.166,142.69
-40.188,142.648
-40.255,142.628
-40.367,142.642
-40.499,142.678
-40.634,142.718
-40.771,142.76
-40.882,142.831
-40.925,142.922
-40.895,143.034
-40.829,143.157
-40.768,143.28
-40.711,143.406
-40.652,143.504
-40.589,143.54
-40.529,143.509
-40.474,143.449
-40.42,143.391
-40.366,143.336
-40.32,143.282
-40.287,143.234
-40.267,143.193
-40.253,143.155
-40.24,143.117
-40.226,143.078
-40.22,143.053
-40.23,143.054
-40.256,143.082
-40.29,143.122
-40.323,143.164
-40.357,143.206
-40.39,143.248
-40.418,143.292
-40.44,143.339
-40.457,143.389
-40.475,143.438
-40.494,143.486
-40.499,143.536
-40.471,143.587
-40.408,143.636
-40.329,143.684
-40.25,143.734
-40.172,143.786
-40.105,143.833
-40.063,143.871
-40.053,143.899
-40.061,143.923
-40.069,143.946
-40.076,143.969
-40.079,144.003
-40.066,144.054
-40.03,144.12
-39.978,144.193
-39.924,144.265
-39.868,144.337
-39.813,144.387
-39.766,144.392
-39.734,144.35
-39.712,144.289
-39.69,144.228
-39.668,144.166
-39.65,144.113
-39.64,144.078
-39.637,144.065
-39.637,144.062
-39.637,144.059
-39.638,144.056
-39.64,144.047
-39.65,144.025
-39.671,143.984
-39.697,143.935
-39.724,143.885
-39.751,143.832
-39.784,143.783
-39.824,143.744
-39.869,143.718
-39.919,143.701
-39.972,143.683
-40.031,143.667
-40.114,143.669
-40.243,143.706
-40.411,143.781
-40.588,143.884
-40.759,144.002
-40.927,144.145
-41.073,144.277
-41.177,144.358
-41.236,144.382
-41.271,144.381
-41.305,144.379
-41.338,144.379
-41.353,144.375
-41.338,144.375
-41.299,144.381
-41.251,144.391
-41.202,144.4
-41.155,144.408
-41.099,144.42
-41.025,144.44
-40.935,144.471
-40.837,144.51
-40.743,144.553
-40.653,144.598
-40.564,144.646
-40.475,144.701
-40.385,144.762
-40.295,144.83
-40.207,144.903
-40.119,144.982
-40.041,145.062
-39.982,145.128
-39.94,145.172
-39.908,145.203
-39.878,145.232
-39.848,145.262
-39.805,145.27
-39.74,145.243
-39.662,145.177
-39.587,145.104
-39.515,145.038
-39.447,144.977
-39.398,144.944
-39.368,144.951
-39.345,144.984
-39.319,145.019
-39.293,145.053
-39.265,145.087
-39.248,145.099
-39.248,145.074
-39.266,145.023
-39.299,144.962
-39.338,144.891
-39.384,144.81
-39.44,144.719
-39.518,144.606
-39.62,144.473
-39.733,144.342
-39.844,144.222
-39.953,144.111
-40.055,144.005
-40.133,143.904
-40.176,143.809
-40.198,143.717
-40.218,143.629
-40.234,143.548
-40.239,143.468
-40.23,143.392
-40.215,143.326
-40.195,143.278
-40.174,143.232
-40.153,143.188
-40.135,143.16
-40.129,143.146
-40.141,143.136
-40.169,143.122
-40.197,143.108
-40.227,143.095
-40.263,143.082
-40.307,143.08
-40.349,143.089
-40.386,143.103
-40.422,143.117
-40.459,143.131
-40.499,143.131
-40.543,143.105
-40.587,143.059
-40.627,143.006
-40.664,142.955
-40.7,142.905
-40.728,142.879
-40.745,142.896
-40.756,142.952
-40.768,143.029
-40.78,143.104
-40.791,143.178
-40.803,143.239
-40.819,143.275
-40.839,143.281
-40.86,143.271
-40.881,143.261
-40.902,143.251
-40.915,143.242
-40.909,143.244
-40.885,143.262
-40.85,143.289
-40.816,143.316
-40.781,143.342
-40.753,143.37
-40.741,143.403
-40.745,143.44
-40.759,143.477
-40.771,143.515
-40.783,143.552
-40.793,143.594
-40.802,143.643
-40.81,143.696
-40.817,143.75
-40.825,143.804
-40.832,143.858
-40.841,143.899
-40.855,143.916
-40.87,143.908
-40.886,143.887
-40.902,143.864
-40.918,143.84
-40.928,143.829
-40.926,143.845
-40.913,143.889
-40.896,143.947
-40.879,144.004
-40.861,144.062
-40.853,144.1
-40.86,144.105
-40.884,144.08
-40.914,144.041
-40.945,144.002
-40.976,143.964
-41.002,143.944
-41.018,143.953
-41.027,143.991
-41.033,144.043
-41.038,144.095
-41.043,144.146
-41.051,144.186
-41.067,144.209
-41.091,144.212
-41.119,144.207
-41.147,144.201
-41.175,144.195
-41.195,144.195
-41.198,144.208
-41.182,144.233
-41.158,144.261
-41.135,144.289
-41.111,144.317
-41.096,144.333
-41.094,144.325
-41.105,144.294
-41.121,144.252
-41.136,144.211
-41.15,144.169
-41.157,144.141
-41.151,144.135
-41.133,144.15
-41.112,144.173
-41.09,144.198
-41.068,144.223
-41.053,144.244
-41.053,144.255
-41.069,144.257
-41.093,144.257
-41.117,144.256
-41.142,144.255
-41.159,144.251
-41.159,144.245
-41.141,144.237
-41.114,144.229
-41.087,144.22
-41.059,144.21
-41.04,144.196
-41.037,144.178
-41.051,144.16
-41.074,144.142
-41.097,144.125
-41.12,144.109
-41.14,144.103
-41.157,144.113
-41.172,144.135
-41.186,144.165
-41.2,144.194
-41.214,144.224
-41.229,144.256
-41.247,144.289
-41.27,144.321
-41.296,144.35
-41.322,144.379
-41.347,144.407
-41.372,144.433
-41.395,144.457
-41.412,144.478
-41.425,144.496
-41.438,144.514
-41.452,144.532
-41.463,144.528
-41.464,144.484
-41.452,144.406
-41.431,144.312
-41.409,144.217
-41.385,144.121
-41.356,144.044
-41.317,144.003
-41.272,143.989
-41.226,143.988
-41.18,143.988
-41.134,143.989
-41.09,143.978
-41.053,143.946
-41.026,143.898
-41.006,143.845
-40.986,143.792
-40.966,143.739
-40.944,143.692
-40.919,143.653
-40.885,143.62
-40.846,143.59
-40.807,143.56
-40.769,143.531
-40.734,143.502
-40.707,143.475
-40.687,143.451
-40.672,143.429
-40.657,143.406
-40.642,143.383
-40.627,143.368
-40.613,143.367
-40.6,143.377
-40.588,143.394
-40.576,143.41
-40.563,143.427
-40.549,143.432
-40.53,143.42
-40.505,143.395
-40.478,143.364
-40.451,143.334
-40.423,143.305
-40.391,143.27
-40.351,143.232
-40.3,143.197
-40.241,143.166
-40.182,143.138
-40.122,143.113
-40.064,143.102
-40.013,143.099
-39.975,143.087
-39.948,143.067
-39.922,143.046
-39.896,143.024
-39.876,142.993
-39.868,142.94
-39.876,142.905
-39.89,142.876
-39.906,142.849
-39.923,142.82
-39.995,142.8
-40.176,142.866
-40.422,143.003
-40.673,143.194
-40.903,143.393
-41.119,143.628
-41.288,143.852
-41.361,144.012
-41.351,144.101
-41.307,144.152
-41.264,144.203
-41.224,144.254
-41.184,144.299
-41.143,144.332
-41.101,144.357
-41.058,144.377
-41.015,144.397
-40.97,144.416
-40.93,144.438
-40.903,144.465
-40.885,144.498
-40.873,144.534
-40.862,144.57
-40.852,144.608
-40.848,144.645
-40.856,144.681
-40.875,144.715
-40.902,144.746
-40.929,144.775
-40.957,144.803
-40.967,144.836
-40.94,144.884
-40.874,144.947
-40.788,145.016
-40.704,145.084
-40.619,145.151
-40.547,145.201
-40.499,145.216
-40.475,145.192
-40.463,145.148
-40.45,145.105
-40.436,145.061
-40.42,145.034
-40.401,145.044
-40.376,145.095
-40.348,145.17
-40.321,145.246
-40.296,145.322
-40.273,145.39
-40.257,145.438
-40.247,145.469
-40.24,145.491
-40.232,145.515
-40.225,145.538
-40.216,145.554
-40.202,145.55
-40.183,145.52
-40.164,145.473
-40.144,145.425
-40.124,145.377
-40.102,145.335
-40.073,145.308
-40.037,145.297
-39.996,145.295
-39.955,145.291
-39.913,145.288
-39.87,145.27
-39.826,145.228
-39.779,145.163
-39.736,145.082
-39.697,144.994
-39.666,144.898
-39.67,144.795
-39.734,144.681
-39.851,144.557
-39.989,144.437
-40.125,144.328
-40.257,144.227
-40.363,144.148
-40.415,144.095
-40.409,144.055
-40.371,144.015
-40.332,143.973
-40.292,143.929
-40.26,143.866
-40.255,143.785
-40.293,143.698
-40.36,143.618
-40.432,143.546
-40.509,143.478
-40.589,143.439
-40.656,143.438
-40.703,143.469
-40.735,143.514
-40.769,143.557
-40.804,143.599
-40.835,143.633
-40.861,143.654
-40.885,143.663
-40.909,143.666
-40.933,143.668
-40.957,143.669
-40.979,143.678
-40.995,143.707
-41.006,143.756
-41.014,143.815
-41.023,143.873
-41.033,143.93
-41.044,143.982
-41.053,144.032
-41.06,144.079
-41.066,144.124
-41.072,144.168
-41.078,144.212
-41.081,144.256
-41.08,144.294
-41.074,144.324
-41.065,144.35
-41.058,144.377
-41.05,144.403
-41.04,144.43
-41.023,144.459
-41.0,144.49
-40.974,144.523
-40.948,144.556
-40.921,144.588
-40.894,144.623
-40.867,144.663
-40.839,144.706
-40.81,144.752
-40.783,144.798
-40.756,144.846
-40.728,144.882
-40.696,144.899
-40.661,144.896
-40.624,144.886
-40.588,144.877
-40.552,144.87
-40.525,144.868
-40.518,144.873
-40.531,144.885
-40.554,144.899
-40.578,144.912
-40.602,144.926
-40.627,144.925
-40.653,144.899
-40.68,144.85
-40.708,144.791
-40.735,144.733
-40.762,144.676
-40.787,144.615
-40.805,144.545
-40.818,144.468
-40.826,144.387
-40.834,144.306
-40.842,144.225
-40.85,144.143
-40.862,144.058
-40.88,143.973
-40.903,143.888
-40.927,143.804
-40.952,143.721
-40.97,143.656
-40.971,143.615
-40.957,143.592
-40.935,143.578
-40.913,143.565
-40.891,143.554
-40.877,143.535
-40.872,143.505
-40.869,143.465
-40.868,143.421
-40.867,143.375
-40.866,143.329
-40.857,143.285
-40.836,143.247
-40.805,143.225
-40.767,143.213
-40.729,143.203
-40.692,143.194
-40.657,143.187
-40.625,143.171
-40.595,143.135
-40.567,143.079
-40.538,143.02
-40.509,142.959
-40.485,142.906
-40.474,142.867
-40.481,142.871
-40.496,142.894
-40.511,142.917
-40.526,142.938
-40.538,142.965
-40.546,143.012
-40.548,143.078
-40.548,143.149
-40.547,143.22
-40.547,143.289
-40.545,143.348
-40.538,143.39
-40.524,143.414
-40.507,143.429
-40.489,143.444
-40.471,143.459
-40.455,143.478
-40.447,143.496
-40.45,143.511
-40.46,143.522
-40.47,143.533
-40.48,143.544
-40.487,143.559
-40.487,143.58
-40.474,143.608
-40.456,143.641
-40.438,143.675
-40.421,143.71
-40.405,143.735
-40.39,143.741
-40.378,143.726
-40.368,143.7
-40.359,143.674
-40.351,143.648
-40.349,143.623
-40.364,143.606
-40.394,143.602
-40.433,143.604
-40.473,143.606
-40.514,143.607
-40.559,143.616
-40.614,143.638
-40.677,143.673
-40.742,143.717
-40.806,143.763
-40.868,143.811
-40.917,143.871
-40.939,143.949
-40.936,144.044
-40.919,144.146
-40.903,144.245
-40.888,144.342
-40.87,144.436
-40.845,144.525
-40.811,144.612
-40.774,144.697
-40.737,144.782
-40.701,144.868
-40.662,144.952
-40.613,145.03
-40.555,145.105
-40.491,145.18
-40.427,145.258
-40.363,145.339
-40.303,145.413
-40.257,145.469
-40.227,145.502
-40.207,145.524
-40.188,145.545
-40.17,145.566
-40.152,145.586
-40.132,145.602
-40.105,145.612
-40.071,145.617
-40.036,145.621
-40.001,145.622
-39.957,145.595
-39.901,145.517
-39.836,145.388
-39.768,145.237
-39.694,145.088
-39.621,144.94
-39.562,144.814
-39.523,144.734
-39.499,144.702
-39.464,144.674
-39.448,144.659
-39.443,144.648
-39.459,144.642
-39.494,144.64
-39.537,144.641
-39.581,144.639
-39.627,144.636
-39.674,144.638
-39.722,144.65
-39.77,144.67
-39.821,144.691
-39.871,144.711
-39.921,144.73
-39.946,144.761
-39.934,144.807
-39.899,144.852
-39.854,144.892
-39.81,144.928
-39.768,144.961
-39.741,144.98
-39.732,144.988
-39.734,144.996
-39.737,145.005
-39.74,145.013
-39.743,145.021
-39.773,145.02
-39.848,144.995
-39.966,144.948
-40.101,144.872
-40.24,144.8
-40.385,144.733
-40.515,144.669
-40.614,144.611
-40.681,144.558
-40.731,144.507
-40.778,144.455
-40.822,144.403
-40.881,144.352
-40.968,144.303
-41.085,144.255
-41.219,144.211
-41.351,144.169
-41.476,144.13
-41.566,144.094
-41.596,144.063
-41.57,144.032
-41.516,143.999
-41.461,143.966
-41.406,143.933
-41.351,143.902
-41.301,143.879
-41.264,143.866
-41.236,143.859
-41.209,143.852
-41.183,143.844
-41.149,143.839
-41.093,143.83
-41.011,143.822
-40.909,143.809
-40.809,143.8
-40.71,143.795
-40.614,143.781
-40.525,143.74
-40.451,143.671
-40.394,143.587
-40.34,143.505
-40.29,143.424
-40.262,143.362
-40.28,143.344
-40.34,143.377
-40.421,143.436
-40.504,143.495
-40.592,143.554
-40.684,143.611
-40.776,143.662
-40.853,143.696
-40.917,143.719
-40.976,143.741
-41.031,143.761
-41.068,143.782
-41.076,143.806
-41.059,143.832
-41.033,143.859
-41.006,143.887
-40.979,143.915
-40.954,143.939
-40.937,143.962
-40.93,143.99
-40.927,144.024
-40.924,144.057
-40.921,144.09
-40.918,144.123
-40.914,144.155
-40.906,144.182
-40.897,144.207
-40.888,144.231
-40.879,144.256
-40.877,144.282
-40.892,144.312
-40.925,144.345
-40.968,144.381
-41.012,144.416
-41.057,144.45
-41.094,144.493
-41.113,144.552
-41.112,144.629
-41.102,144.713
-41.094,144.797
-41.086,144.88
-41.074,144.954
-41.05,145.012
-41.011,145.055
-40.962,145.09
-40.914,145.126
-40.867,145.162
-40.821,145.203
-40.777,145.247
-40.737,145.299
-40.702,145.36
-40.666,145.425
-40.631,145.495
-40.6,145.561
-40.58,145.61
-40.571,145.638
-40.569,145.651
-40.567,145.664
-40.565,145.676
-40.573,145.69
-40.6,145.71
-40.64,145.745
-40.685,145.792
-40.729,145.841
-40.773,145.893
-40.81,145.943
-40.836,145.983
-40.853,146.006
-40.867,146.015
-40.879,146.025
-40.891,146.034
-40.902,146.049
-40.908,146.078
-40.907,146.131
-40.9,146.204
-40.892,146.278
-40.883,146.36
-40.862,146.404
-40.824,146.374
-40.77,146.258
-40.706,146.097
-40.636,145.918
-40.562,145.727
-40.505,145.542
-40.488,145.382
-40.512,145.249
-40.559,145.139
-40.607,145.037
-40.656,144.945
-40.694,144.856
-40.711,144.774
-40.712,144.703
-40.708,144.64
-40.706,144.577
-40.707,144.514
-40.728,144.469
-40.784,144.454
-40.873,144.465
-40.974,144.487
-41.073,144.509
-41.172,144.532
-41.262,144.541
-41.324,144.519
-41.353,144.469
-41.364,144.404
-41.373,144.337
-41.38,144.267
-41.375,144.204
-41.353,144.16
-41.318,144.138
-41.278,144.127
-41.237,144.118
-41.198,144.11
-41.159,144.1
-41.121,144.086
-41.084,144.066
-41.048,144.044
-41.012,144.023
-40.976,144.002
-40.932,143.978
-40.877,143.953
-40.81,143.933
-40.739,143.918
-40.668,143.906
-40.598,143.897
-40.533,143.881
-40.473,143.843
-40.419,143.781
-40.368,143.707
-40.317,143.635
-40.266,143.566
-40.221,143.521
-40.192,143.519
-40.181,143.558
-40.179,143.615
-40.176,143.672
-40.173,143.73
-40.169,143.782
-40.167,143.827
-40.162,143.871
-40.154,143.916
-40.147,143.96
-40.142,144.003
-40.132,144.048
-40.114,144.098
-40.087,144.151
-40.055,144.205
-40.021,144.258
